  Raman shift    inc freq             spec           a**2         g**2         d**2
     134.20      50812.90         0.23610E+00   0.73142E-01   0.10476E+01   0.00000E+00
     134.20      50853.23         0.27136E+00   0.77000E-01   0.12495E+01   0.00000E+00
     134.20      50893.56         0.32513E+00   0.91023E-01   0.15050E+01   0.00000E+00
     134.20      50933.89         0.39685E+00   0.11457E+00   0.18147E+01   0.00000E+00
     134.20      50974.21         0.48038E+00   0.14438E+00   0.21600E+01   0.00000E+00
     134.20      51014.54         0.56422E+00   0.17511E+00   0.25014E+01   0.00000E+00
     134.20      51054.87         0.63466E+00   0.20083E+00   0.27889E+01   0.00000E+00
     134.20      51095.20         0.68026E+00   0.21686E+00   0.29790E+01   0.00000E+00
     134.20      51135.52         0.69501E+00   0.22094E+00   0.30476E+01   0.00000E+00
     134.20      51175.85         0.67888E+00   0.21326E+00   0.29933E+01   0.00000E+00
     134.20      51216.18         0.63636E+00   0.19571E+00   0.28327E+01   0.00000E+00
     134.20      51256.51         0.57444E+00   0.17105E+00   0.25932E+01   0.00000E+00
     134.20      51296.83         0.50126E+00   0.14237E+00   0.23072E+01   0.00000E+00
     134.20      51337.16         0.42538E+00   0.11274E+00   0.20098E+01   0.00000E+00
     134.20      51377.49         0.35479E+00   0.84863E-01   0.17353E+01   0.00000E+00
     134.20      51417.82         0.29562E+00   0.60698E-01   0.15102E+01   0.00000E+00
     134.20      51458.15         0.25082E+00   0.41121E-01   0.13480E+01   0.00000E+00
     134.20      51498.47         0.21995E+00   0.26041E-01   0.12465E+01   0.00000E+00
     134.20      51538.80         0.20051E+00   0.14884E-01   0.11933E+01   0.00000E+00
     134.20      51579.13         0.19003E+00   0.72256E-02   0.11752E+01   0.00000E+00
     134.20      51619.46         0.18763E+00   0.31849E-02   0.11857E+01   0.00000E+00
     134.20      51659.78         0.19416E+00   0.33138E-02   0.12269E+01   0.00000E+00
     134.20      51700.11         0.21088E+00   0.80761E-02   0.13037E+01   0.00000E+00
     134.20      51740.44         0.23782E+00   0.17291E-01   0.14177E+01   0.00000E+00
     134.20      51780.77         0.27296E+00   0.29992E-01   0.15619E+01   0.00000E+00
     134.20      51821.09         0.31284E+00   0.44862E-01   0.17227E+01   0.00000E+00
     134.20      51861.42         0.35390E+00   0.60984E-01   0.18830E+01   0.00000E+00
     134.20      51901.75         0.39346E+00   0.78291E-01   0.20261E+01   0.00000E+00
     134.20      51942.08         0.42966E+00   0.97317E-01   0.21365E+01   0.00000E+00
     134.20      51982.41         0.46046E+00   0.11832E+00   0.21995E+01   0.00000E+00
     134.20      52022.73         0.48308E+00   0.14048E+00   0.22025E+01   0.00000E+00
     134.20      52063.06         0.49453E+00   0.16177E+00   0.21391E+01   0.00000E+00
     134.20      52103.39         0.49325E+00   0.17986E+00   0.20147E+01   0.00000E+00
     134.20      52143.72         0.48042E+00   0.19314E+00   0.18468E+01   0.00000E+00
     134.20      52184.04         0.45951E+00   0.20125E+00   0.16602E+01   0.00000E+00
     134.20      52224.37         0.43432E+00   0.20457E+00   0.14770E+01   0.00000E+00
     134.20      52264.70         0.40710E+00   0.20337E+00   0.13097E+01   0.00000E+00
     134.20      52305.03         0.37821E+00   0.19750E+00   0.11617E+01   0.00000E+00
     134.20      52345.35         0.34773E+00   0.18702E+00   0.10331E+01   0.00000E+00
     134.20      52385.68         0.31720E+00   0.17299E+00   0.92703E+00   0.00000E+00
     134.20      52426.01         0.29009E+00   0.15772E+00   0.85095E+00   0.00000E+00
     134.20      52466.34         0.27038E+00   0.14397E+00   0.81259E+00   0.00000E+00
     134.20      52506.67         0.26053E+00   0.13386E+00   0.81430E+00   0.00000E+00
     134.20      52546.99         0.26031E+00   0.12807E+00   0.85014E+00   0.00000E+00
     134.20      52587.32         0.26709E+00   0.12595E+00   0.90728E+00   0.00000E+00
     134.20      52627.65         0.27697E+00   0.12605E+00   0.97018E+00   0.00000E+00
     134.20      52667.98         0.28614E+00   0.12672E+00   0.10249E+01   0.00000E+00
     134.20      52708.30         0.29156E+00   0.12645E+00   0.10614E+01   0.00000E+00
     134.20      52748.63         0.29118E+00   0.12409E+00   0.10741E+01   0.00000E+00
     134.20      52788.96         0.28403E+00   0.11894E+00   0.10613E+01   0.00000E+00
     134.20      52829.29         0.27025E+00   0.11085E+00   0.10247E+01   0.00000E+00
     134.20      52869.61         0.25105E+00   0.10025E+00   0.96947E+00   0.00000E+00
     134.20      52909.94         0.22851E+00   0.87933E-01   0.90370E+00   0.00000E+00
     134.20      52950.27         0.20504E+00   0.74854E-01   0.83688E+00   0.00000E+00
     134.20      52990.60         0.18274E+00   0.61840E-01   0.77723E+00   0.00000E+00
     134.20      53030.93         0.16296E+00   0.49460E-01   0.72962E+00   0.00000E+00
     134.20      53071.25         0.14616E+00   0.38013E-01   0.69520E+00   0.00000E+00
     134.20      53111.58         0.13236E+00   0.27668E-01   0.67305E+00   0.00000E+00
     134.20      53151.91         0.12168E+00   0.18649E-01   0.66234E+00   0.00000E+00
     134.20      53192.24         0.11457E+00   0.11345E-01   0.66356E+00   0.00000E+00
     134.20      53232.56         0.11172E+00   0.62223E-02   0.67818E+00   0.00000E+00
     134.20      53272.89         0.11363E+00   0.35976E-02   0.70734E+00   0.00000E+00
     134.20      53313.22         0.12029E+00   0.34742E-02   0.75097E+00   0.00000E+00
     134.20      53353.55         0.13126E+00   0.56091E-02   0.80776E+00   0.00000E+00
     134.20      53393.87         0.14593E+00   0.97724E-02   0.87532E+00   0.00000E+00
     134.20      53434.20         0.16372E+00   0.15948E-01   0.94995E+00   0.00000E+00
     134.20      53474.53         0.18387E+00   0.24258E-01   0.10260E+01   0.00000E+00
     134.20      53514.86         0.20517E+00   0.34659E-01   0.10961E+01   0.00000E+00
     134.20      53555.19         0.22596E+00   0.46700E-01   0.11524E+01   0.00000E+00
     134.20      53595.51         0.24459E+00   0.59600E-01   0.11892E+01   0.00000E+00
     134.20      53635.84         0.26012E+00   0.72634E-01   0.12052E+01   0.00000E+00
     134.20      53676.17         0.27259E+00   0.85443E-01   0.12031E+01   0.00000E+00
     134.20      53716.50         0.28259E+00   0.97972E-01   0.11868E+01   0.00000E+00
     134.20      53756.82         0.29034E+00   0.11004E+00   0.11590E+01   0.00000E+00
     134.20      53797.15         0.29509E+00   0.12098E+00   0.11193E+01   0.00000E+00
     134.20      53837.48         0.29552E+00   0.12967E+00   0.10662E+01   0.00000E+00
     134.20      53877.81         0.29069E+00   0.13513E+00   0.10001E+01   0.00000E+00
     134.20      53918.13         0.28084E+00   0.13702E+00   0.92454E+00   0.00000E+00
     134.20      53958.46         0.26740E+00   0.13582E+00   0.84582E+00   0.00000E+00
     134.20      53998.79         0.25226E+00   0.13243E+00   0.77033E+00   0.00000E+00
     134.20      54039.12         0.23704E+00   0.12773E+00   0.70273E+00   0.00000E+00
     134.20      54079.45         0.22268E+00   0.12231E+00   0.64525E+00   0.00000E+00
     134.20      54119.77         0.20959E+00   0.11652E+00   0.59828E+00   0.00000E+00
     134.20      54160.10         0.19791E+00   0.11064E+00   0.56098E+00   0.00000E+00
     134.20      54200.43         0.18759E+00   0.10486E+00   0.53182E+00   0.00000E+00
     134.20      54240.76         0.17841E+00   0.99283E-01   0.50867E+00   0.00000E+00
     134.20      54281.08         0.16996E+00   0.93870E-01   0.48914E+00   0.00000E+00
     134.20      54321.41         0.16174E+00   0.88495E-01   0.47089E+00   0.00000E+00
     134.20      54361.74         0.15332E+00   0.83014E-01   0.45199E+00   0.00000E+00
     134.20      54402.07         0.14441E+00   0.77327E-01   0.43122E+00   0.00000E+00
     134.20      54442.39         0.13489E+00   0.71389E-01   0.40825E+00   0.00000E+00
     134.20      54482.72         0.12489E+00   0.65210E-01   0.38368E+00   0.00000E+00
     134.20      54523.05         0.11464E+00   0.58850E-01   0.35868E+00   0.00000E+00
     134.20      54563.38         0.10442E+00   0.52390E-01   0.33449E+00   0.00000E+00
     134.20      54603.71         0.94450E-01   0.45910E-01   0.31205E+00   0.00000E+00
     134.20      54644.03         0.84884E-01   0.39477E-01   0.29190E+00   0.00000E+00
     134.20      54684.36         0.75905E-01   0.33199E-01   0.27454E+00   0.00000E+00
     134.20      54724.69         0.67801E-01   0.27260E-01   0.26062E+00   0.00000E+00
     134.20      54765.02         0.60944E-01   0.21904E-01   0.25097E+00   0.00000E+00
     134.20      54805.34         0.55654E-01   0.17344E-01   0.24627E+00   0.00000E+00
     134.20      54845.67         0.52091E-01   0.13683E-01   0.24691E+00   0.00000E+00
     134.20      54886.00         0.50277E-01   0.10927E-01   0.25296E+00   0.00000E+00
     134.20      54926.33         0.50202E-01   0.90878E-02   0.26431E+00   0.00000E+00
     134.20      54966.66         0.51878E-01   0.82450E-02   0.28050E+00   0.00000E+00
     134.20      55006.98         0.55262E-01   0.85082E-02   0.30056E+00   0.00000E+00
     134.20      55047.31         0.60143E-01   0.99038E-02   0.32297E+00   0.00000E+00
     134.20      55087.64         0.66129E-01   0.12309E-01   0.34599E+00   0.00000E+00
     134.20      55127.97         0.72803E-01   0.15510E-01   0.36831E+00   0.00000E+00
     134.20      55168.29         0.79899E-01   0.19341E-01   0.38930E+00   0.00000E+00
     134.20      55208.62         0.87344E-01   0.23752E-01   0.40880E+00   0.00000E+00
     134.20      55248.95         0.95083E-01   0.28750E-01   0.42643E+00   0.00000E+00
     134.20      55289.28         0.10287E+00   0.34236E-01   0.44119E+00   0.00000E+00
     134.20      55329.60         0.11018E+00   0.39925E-01   0.45164E+00   0.00000E+00
     134.20      55369.93         0.11644E+00   0.45406E-01   0.45664E+00   0.00000E+00
     134.20      55410.26         0.12123E+00   0.50316E-01   0.45590E+00   0.00000E+00
     134.20      55450.59         0.12446E+00   0.54456E-01   0.45001E+00   0.00000E+00
     134.20      55490.92         0.12621E+00   0.57784E-01   0.43990E+00   0.00000E+00
     134.20      55531.24         0.12662E+00   0.60301E-01   0.42633E+00   0.00000E+00
     134.20      55571.57         0.12572E+00   0.61977E-01   0.40979E+00   0.00000E+00
     134.20      55611.90         0.12357E+00   0.62767E-01   0.39084E+00   0.00000E+00
     134.20      55652.23         0.12029E+00   0.62688E-01   0.37029E+00   0.00000E+00
     134.20      55692.55         0.11615E+00   0.61843E-01   0.34913E+00   0.00000E+00
     134.20      55732.88         0.11146E+00   0.60395E-01   0.32825E+00   0.00000E+00
     134.20      55773.21         0.10645E+00   0.58502E-01   0.30822E+00   0.00000E+00
     134.20      55813.54         0.10129E+00   0.56285E-01   0.28930E+00   0.00000E+00
     134.20      55853.86         0.96078E-01   0.53836E-01   0.27156E+00   0.00000E+00
     134.20      55894.19         0.90881E-01   0.51229E-01   0.25491E+00   0.00000E+00
     134.20      55934.52         0.85734E-01   0.48522E-01   0.23922E+00   0.00000E+00
     134.20      55974.85         0.80645E-01   0.45758E-01   0.22428E+00   0.00000E+00
     134.20      56015.18         0.75618E-01   0.42962E-01   0.20993E+00   0.00000E+00
     134.20      56055.50         0.70664E-01   0.40157E-01   0.19612E+00   0.00000E+00
     134.20      56095.83         0.65803E-01   0.37358E-01   0.18286E+00   0.00000E+00
     134.20      56136.16         0.61041E-01   0.34570E-01   0.17017E+00   0.00000E+00
     134.20      56176.49         0.56378E-01   0.31792E-01   0.15805E+00   0.00000E+00
     134.20      56216.81         0.51830E-01   0.29031E-01   0.14656E+00   0.00000E+00
     134.20      56257.14         0.47460E-01   0.26322E-01   0.13588E+00   0.00000E+00
     134.20      56297.47         0.43356E-01   0.23720E-01   0.12623E+00   0.00000E+00
     134.20      56337.80         0.39599E-01   0.21273E-01   0.11781E+00   0.00000E+00
     134.20      56378.12         0.36235E-01   0.19008E-01   0.11074E+00   0.00000E+00
     134.20      56418.45         0.33295E-01   0.16941E-01   0.10513E+00   0.00000E+00
     134.20      56458.78         0.30835E-01   0.15105E-01   0.10112E+00   0.00000E+00
     134.20      56499.11         0.28937E-01   0.13563E-01   0.98836E-01   0.00000E+00
     134.20      56539.44         0.27667E-01   0.12376E-01   0.98301E-01   0.00000E+00
     134.20      56579.76         0.27023E-01   0.11568E-01   0.99355E-01   0.00000E+00
     134.20      56620.09         0.26939E-01   0.11116E-01   0.10172E+00   0.00000E+00
     134.20      56660.42         0.27335E-01   0.10977E-01   0.10516E+00   0.00000E+00
     134.20      56700.75         0.28170E-01   0.11133E-01   0.10953E+00   0.00000E+00
     134.20      56741.07         0.29438E-01   0.11593E-01   0.11472E+00   0.00000E+00
     134.20      56781.40         0.31119E-01   0.12370E-01   0.12053E+00   0.00000E+00
     134.20      56821.73         0.33131E-01   0.13435E-01   0.12661E+00   0.00000E+00
     134.20      56862.06         0.35333E-01   0.14717E-01   0.13254E+00   0.00000E+00
     134.20      56902.38         0.37582E-01   0.16121E-01   0.13796E+00   0.00000E+00
     134.20      56942.71         0.39775E-01   0.17574E-01   0.14272E+00   0.00000E+00
     134.20      56983.04         0.41854E-01   0.19029E-01   0.14674E+00   0.00000E+00
     134.20      57023.37         0.43764E-01   0.20449E-01   0.14989E+00   0.00000E+00
     134.20      57063.70         0.45425E-01   0.21783E-01   0.15198E+00   0.00000E+00
     134.20      57104.02         0.46738E-01   0.22963E-01   0.15284E+00   0.00000E+00
     134.20      57144.35         0.47632E-01   0.23929E-01   0.15238E+00   0.00000E+00
     134.20      57184.68         0.48089E-01   0.24647E-01   0.15070E+00   0.00000E+00
     134.20      57225.01         0.48136E-01   0.25115E-01   0.14799E+00   0.00000E+00
     134.20      57265.33         0.47814E-01   0.25346E-01   0.14444E+00   0.00000E+00
     134.20      57305.66         0.47159E-01   0.25354E-01   0.14018E+00   0.00000E+00
     134.20      57345.99         0.46205E-01   0.25151E-01   0.13535E+00   0.00000E+00
     134.20      57386.32         0.44995E-01   0.24759E-01   0.13008E+00   0.00000E+00
     134.20      57426.64         0.43580E-01   0.24206E-01   0.12455E+00   0.00000E+00
     134.20      57466.97         0.42017E-01   0.23525E-01   0.11888E+00   0.00000E+00
     134.20      57507.30         0.40349E-01   0.22745E-01   0.11317E+00   0.00000E+00
     134.20      57547.63         0.38614E-01   0.21893E-01   0.10749E+00   0.00000E+00
     134.20      57587.96         0.36844E-01   0.20992E-01   0.10191E+00   0.00000E+00
     134.20      57628.28         0.35065E-01   0.20060E-01   0.96465E-01   0.00000E+00
     134.20      57668.61         0.33295E-01   0.19111E-01   0.91188E-01   0.00000E+00
     134.20      57708.94         0.31544E-01   0.18152E-01   0.86090E-01   0.00000E+00
     134.20      57749.27         0.29822E-01   0.17193E-01   0.81187E-01   0.00000E+00
     134.20      57789.59         0.28143E-01   0.16243E-01   0.76505E-01   0.00000E+00
     134.20      57829.92         0.26522E-01   0.15311E-01   0.72072E-01   0.00000E+00
     134.20      57870.25         0.24967E-01   0.14405E-01   0.67903E-01   0.00000E+00
     134.20      57910.58         0.23483E-01   0.13526E-01   0.64008E-01   0.00000E+00
     134.20      57950.90         0.22078E-01   0.12680E-01   0.60413E-01   0.00000E+00
     134.20      57991.23         0.20774E-01   0.11880E-01   0.57175E-01   0.00000E+00
     134.20      58031.56         0.19598E-01   0.11142E-01   0.54358E-01   0.00000E+00
     134.20      58071.89         0.18571E-01   0.10483E-01   0.51994E-01   0.00000E+00
     134.20      58112.22         0.17695E-01   0.99062E-02   0.50073E-01   0.00000E+00
     134.20      58152.54         0.16963E-01   0.94093E-02   0.48562E-01   0.00000E+00
     134.20      58192.87         0.16371E-01   0.89904E-02   0.47443E-01   0.00000E+00
     134.20      58233.20         0.15924E-01   0.86552E-02   0.46726E-01   0.00000E+00
     134.20      58273.53         0.15633E-01   0.84130E-02   0.46412E-01   0.00000E+00
     134.20      58313.85         0.15497E-01   0.82679E-02   0.46471E-01   0.00000E+00
     134.20      58354.18         0.15497E-01   0.82130E-02   0.46829E-01   0.00000E+00
     134.20      58394.51         0.15607E-01   0.82334E-02   0.47400E-01   0.00000E+00
     134.20      58434.84         0.15801E-01   0.83152E-02   0.48121E-01   0.00000E+00
     134.20      58475.17         0.16064E-01   0.84493E-02   0.48953E-01   0.00000E+00
     134.20      58515.49         0.16385E-01   0.86292E-02   0.49857E-01   0.00000E+00
     134.20      58555.82         0.16743E-01   0.88449E-02   0.50772E-01   0.00000E+00
     134.20      58596.15         0.17109E-01   0.90797E-02   0.51614E-01   0.00000E+00
     134.20      58636.48         0.17451E-01   0.93139E-02   0.52308E-01   0.00000E+00
     134.20      58676.80         0.17745E-01   0.95308E-02   0.52804E-01   0.00000E+00
     134.20      58717.13         0.17978E-01   0.97201E-02   0.53085E-01   0.00000E+00
     134.20      58757.46         0.18142E-01   0.98752E-02   0.53145E-01   0.00000E+00
     134.20      58797.79         0.18231E-01   0.99906E-02   0.52976E-01   0.00000E+00
     134.20      58838.11         0.18236E-01   0.10060E-01   0.52565E-01   0.00000E+00
     134.20      58878.44         0.18153E-01   0.10077E-01   0.51914E-01   0.00000E+00
     134.20      58918.77         0.17982E-01   0.10043E-01   0.51040E-01   0.00000E+00
     134.20      58959.10         0.17733E-01   0.99585E-02   0.49976E-01   0.00000E+00
     134.20      58999.43         0.17414E-01   0.98297E-02   0.48755E-01   0.00000E+00
     134.20      59039.75         0.17036E-01   0.96613E-02   0.47407E-01   0.00000E+00
     134.20      59080.08         0.16608E-01   0.94587E-02   0.45960E-01   0.00000E+00
     134.20      59120.41         0.16140E-01   0.92275E-02   0.44440E-01   0.00000E+00
     134.20      59160.74         0.15644E-01   0.89740E-02   0.42876E-01   0.00000E+00
     134.20      59201.06         0.15127E-01   0.87036E-02   0.41292E-01   0.00000E+00
     134.20      59241.39         0.14598E-01   0.84212E-02   0.39707E-01   0.00000E+00
     134.20      59281.72         0.14064E-01   0.81315E-02   0.38137E-01   0.00000E+00
     134.20      59322.05         0.13532E-01   0.78384E-02   0.36599E-01   0.00000E+00
     134.20      59362.37         0.13005E-01   0.75451E-02   0.35100E-01   0.00000E+00
     134.20      59402.70         0.12488E-01   0.72538E-02   0.33648E-01   0.00000E+00
     134.20      59443.03         0.11981E-01   0.69656E-02   0.32244E-01   0.00000E+00
     134.20      59483.36         0.11490E-01   0.66829E-02   0.30901E-01   0.00000E+00
     134.20      59523.69         0.11017E-01   0.64086E-02   0.29628E-01   0.00000E+00
     134.20      59564.01         0.10570E-01   0.61464E-02   0.28439E-01   0.00000E+00
     134.20      59604.34         0.10150E-01   0.58980E-02   0.27337E-01   0.00000E+00
     134.20      59644.67         0.97587E-02   0.56640E-02   0.26323E-01   0.00000E+00
     134.20      59685.00         0.93945E-02   0.54446E-02   0.25392E-01   0.00000E+00
     134.20      59725.32         0.90604E-02   0.52411E-02   0.24553E-01   0.00000E+00
     134.20      59765.65         0.87599E-02   0.50560E-02   0.23811E-01   0.00000E+00
     134.20      59805.98         0.84964E-02   0.48918E-02   0.23173E-01   0.00000E+00
     134.20      59846.31         0.82691E-02   0.47487E-02   0.22632E-01   0.00000E+00
     134.20      59886.63         0.80750E-02   0.46253E-02   0.22177E-01   0.00000E+00
     134.20      59926.96         0.79109E-02   0.45201E-02   0.21798E-01   0.00000E+00
     134.20      59967.29         0.77746E-02   0.44319E-02   0.21489E-01   0.00000E+00
     134.20      60007.62         0.76655E-02   0.43606E-02   0.21246E-01   0.00000E+00
     134.20      60047.95         0.75815E-02   0.43053E-02   0.21061E-01   0.00000E+00
     134.20      60088.27         0.75183E-02   0.42639E-02   0.20921E-01   0.00000E+00
     134.20      60128.60         0.74697E-02   0.42328E-02   0.20808E-01   0.00000E+00
     134.20      60168.93         0.74297E-02   0.42087E-02   0.20707E-01   0.00000E+00
     134.20      60209.26         0.73945E-02   0.41888E-02   0.20608E-01   0.00000E+00
     134.20      60249.58         0.73606E-02   0.41713E-02   0.20503E-01   0.00000E+00
     134.20      60289.91         0.73252E-02   0.41543E-02   0.20385E-01   0.00000E+00
     134.20      60330.24         0.72844E-02   0.41353E-02   0.20244E-01   0.00000E+00
     134.20      60370.57         0.72343E-02   0.41120E-02   0.20072E-01   0.00000E+00
     134.20      60410.89         0.71723E-02   0.40824E-02   0.19864E-01   0.00000E+00
     134.20      60451.22         0.70971E-02   0.40456E-02   0.19617E-01   0.00000E+00
     134.20      60491.55         0.70086E-02   0.40011E-02   0.19334E-01   0.00000E+00
     134.20      60531.88         0.69069E-02   0.39490E-02   0.19015E-01   0.00000E+00
     134.20      60572.21         0.67923E-02   0.38891E-02   0.18664E-01   0.00000E+00
     134.20      60612.53         0.66656E-02   0.38217E-02   0.18282E-01   0.00000E+00
     134.20      60652.86         0.65280E-02   0.37476E-02   0.17874E-01   0.00000E+00
     134.20      60693.19         0.63813E-02   0.36675E-02   0.17446E-01   0.00000E+00
     134.20      60733.52         0.62273E-02   0.35825E-02   0.17002E-01   0.00000E+00
     134.20      60773.84         0.60679E-02   0.34937E-02   0.16549E-01   0.00000E+00
     134.20      60814.17         0.59049E-02   0.34021E-02   0.16090E-01   0.00000E+00
     134.20      60854.50         0.57399E-02   0.33086E-02   0.15630E-01   0.00000E+00
     134.20      60894.83         0.55742E-02   0.32142E-02   0.15172E-01   0.00000E+00
     134.20      60935.15         0.54089E-02   0.31193E-02   0.14719E-01   0.00000E+00
     134.20      60975.48         0.52450E-02   0.30248E-02   0.14273E-01   0.00000E+00
     134.20      61015.81         0.50838E-02   0.29312E-02   0.13838E-01   0.00000E+00
     134.20      61056.14         0.49262E-02   0.28393E-02   0.13416E-01   0.00000E+00
     134.20      61096.47         0.47733E-02   0.27496E-02   0.13010E-01   0.00000E+00
     134.20      61136.79         0.46254E-02   0.26625E-02   0.12619E-01   0.00000E+00
     134.20      61177.12         0.44826E-02   0.25780E-02   0.12244E-01   0.00000E+00
     134.20      61217.45         0.43454E-02   0.24965E-02   0.11886E-01   0.00000E+00
     134.20      61257.78         0.42145E-02   0.24184E-02   0.11547E-01   0.00000E+00
     134.20      61298.10         0.40905E-02   0.23440E-02   0.11227E-01   0.00000E+00
     134.20      61338.43         0.39739E-02   0.22738E-02   0.10929E-01   0.00000E+00
     134.20      61378.76         0.38644E-02   0.22077E-02   0.10650E-01   0.00000E+00
     134.20      61419.09         0.37617E-02   0.21455E-02   0.10390E-01   0.00000E+00
     134.20      61459.41         0.36657E-02   0.20872E-02   0.10147E-01   0.00000E+00
     134.20      61499.74         0.35764E-02   0.20328E-02   0.99228E-02   0.00000E+00
     134.20      61540.07         0.34939E-02   0.19825E-02   0.97160E-02   0.00000E+00
     134.20      61580.40         0.34178E-02   0.19360E-02   0.95255E-02   0.00000E+00
     134.20      61620.73         0.33473E-02   0.18930E-02   0.93489E-02   0.00000E+00
     134.20      61661.05         0.32815E-02   0.18530E-02   0.91838E-02   0.00000E+00
     134.20      61701.38         0.32198E-02   0.18154E-02   0.90283E-02   0.00000E+00
     134.20      61741.71         0.31616E-02   0.17801E-02   0.88810E-02   0.00000E+00
     134.20      61782.04         0.31064E-02   0.17468E-02   0.87405E-02   0.00000E+00
     134.20      61822.36         0.30535E-02   0.17150E-02   0.86047E-02   0.00000E+00
     134.20      61862.69         0.30019E-02   0.16841E-02   0.84716E-02   0.00000E+00
     134.20      61903.02         0.29511E-02   0.16538E-02   0.83393E-02   0.00000E+00
     134.20      61943.35         0.29003E-02   0.16237E-02   0.82065E-02   0.00000E+00
     134.20      61983.67         0.28493E-02   0.15936E-02   0.80724E-02   0.00000E+00
     134.20      62024.00         0.27978E-02   0.15632E-02   0.79365E-02   0.00000E+00
     134.20      62064.33         0.27454E-02   0.15324E-02   0.77982E-02   0.00000E+00
     134.20      62104.66         0.26921E-02   0.15010E-02   0.76569E-02   0.00000E+00
     134.20      62144.99         0.26376E-02   0.14689E-02   0.75127E-02   0.00000E+00
     134.20      62185.31         0.25820E-02   0.14362E-02   0.73658E-02   0.00000E+00
     134.20      62225.64         0.25255E-02   0.14029E-02   0.72167E-02   0.00000E+00
     134.20      62265.97         0.24683E-02   0.13691E-02   0.70659E-02   0.00000E+00
     134.20      62306.30         0.24105E-02   0.13349E-02   0.69142E-02   0.00000E+00
     134.20      62346.62         0.23523E-02   0.13005E-02   0.67620E-02   0.00000E+00
     134.20      62386.95         0.22941E-02   0.12659E-02   0.66101E-02   0.00000E+00
     134.20      62427.28         0.22361E-02   0.12313E-02   0.64590E-02   0.00000E+00
     134.20      62467.61         0.21783E-02   0.11969E-02   0.63095E-02   0.00000E+00
     134.20      62507.93         0.21212E-02   0.11627E-02   0.61619E-02   0.00000E+00
     134.20      62548.26         0.20649E-02   0.11289E-02   0.60171E-02   0.00000E+00
     134.20      62588.59         0.20096E-02   0.10957E-02   0.58753E-02   0.00000E+00
     134.20      62628.92         0.19555E-02   0.10631E-02   0.57369E-02   0.00000E+00
     134.20      62669.25         0.19026E-02   0.10311E-02   0.56022E-02   0.00000E+00
     134.20      62709.57         0.18510E-02   0.99992E-03   0.54712E-02   0.00000E+00
     134.20      62749.90         0.18008E-02   0.96949E-03   0.53444E-02   0.00000E+00
     134.20      62790.23         0.17522E-02   0.93994E-03   0.52218E-02   0.00000E+00
     134.20      62830.56         0.17052E-02   0.91131E-03   0.51038E-02   0.00000E+00
     134.20      62870.88         0.16599E-02   0.88362E-03   0.49901E-02   0.00000E+00
     134.20      62911.21         0.16161E-02   0.85687E-03   0.48809E-02   0.00000E+00
     134.20      62951.54         0.15739E-02   0.83104E-03   0.47758E-02   0.00000E+00
     134.20      62991.87         0.15334E-02   0.80615E-03   0.46751E-02   0.00000E+00
     134.20      63032.20         0.14945E-02   0.78223E-03   0.45787E-02   0.00000E+00
     134.20      63072.52         0.14572E-02   0.75927E-03   0.44865E-02   0.00000E+00
     134.20      63112.85         0.14214E-02   0.73722E-03   0.43981E-02   0.00000E+00
     134.20      63153.18         0.13870E-02   0.71603E-03   0.43135E-02   0.00000E+00
     134.20      63193.51         0.13540E-02   0.69564E-03   0.42322E-02   0.00000E+00
     134.20      63233.83         0.13222E-02   0.67602E-03   0.41541E-02   0.00000E+00
     134.20      63274.16         0.12916E-02   0.65712E-03   0.40789E-02   0.00000E+00
     134.20      63314.49         0.12621E-02   0.63888E-03   0.40065E-02   0.00000E+00
     134.20      63354.82         0.12336E-02   0.62124E-03   0.39364E-02   0.00000E+00
     134.20      63395.14         0.12059E-02   0.60412E-03   0.38685E-02   0.00000E+00
     134.20      63435.47         0.11789E-02   0.58745E-03   0.38023E-02   0.00000E+00
     134.20      63475.80         0.11526E-02   0.57118E-03   0.37377E-02   0.00000E+00
     134.20      63516.13         0.11269E-02   0.55527E-03   0.36746E-02   0.00000E+00
     134.20      63556.46         0.11016E-02   0.53967E-03   0.36127E-02   0.00000E+00
     134.20      63596.78         0.10768E-02   0.52433E-03   0.35519E-02   0.00000E+00
     134.20      63637.11         0.10524E-02   0.50922E-03   0.34921E-02   0.00000E+00
     134.20      63677.44         0.10284E-02   0.49431E-03   0.34331E-02   0.00000E+00
     134.20      63717.77         0.10046E-02   0.47959E-03   0.33750E-02   0.00000E+00
     134.20      63758.09         0.98116E-03   0.46506E-03   0.33178E-02   0.00000E+00
     134.20      63798.42         0.95803E-03   0.45070E-03   0.32614E-02   0.00000E+00
     134.20      63838.75         0.93523E-03   0.43653E-03   0.32059E-02   0.00000E+00
     134.20      63879.08         0.91276E-03   0.42254E-03   0.31514E-02   0.00000E+00
     134.20      63919.40         0.89064E-03   0.40875E-03   0.30979E-02   0.00000E+00
     134.20      63959.73         0.86888E-03   0.39517E-03   0.30453E-02   0.00000E+00
     134.20      64000.06         0.84753E-03   0.38181E-03   0.29939E-02   0.00000E+00
     134.20      64040.39         0.82660E-03   0.36869E-03   0.29437E-02   0.00000E+00
     134.20      64080.72         0.80611E-03   0.35583E-03   0.28947E-02   0.00000E+00
     134.20      64121.04         0.78608E-03   0.34323E-03   0.28469E-02   0.00000E+00
     134.20      64161.37         0.76654E-03   0.33090E-03   0.28005E-02   0.00000E+00
