  Raman shift    inc freq             spec           a**2         g**2         d**2
     196.22      58475.17         0.19497E-01   0.89242E-02   0.67965E-01   0.00000E+00
     196.22      58515.49         0.19002E-01   0.86931E-02   0.66270E-01   0.00000E+00
     196.22      58555.82         0.18513E-01   0.84638E-02   0.64604E-01   0.00000E+00
     196.22      58596.15         0.18033E-01   0.82375E-02   0.62973E-01   0.00000E+00
     196.22      58636.48         0.17565E-01   0.80159E-02   0.61387E-01   0.00000E+00
     196.22      58676.80         0.17111E-01   0.78002E-02   0.59852E-01   0.00000E+00
     196.22      58717.13         0.16673E-01   0.75920E-02   0.58377E-01   0.00000E+00
     196.22      58757.46         0.16253E-01   0.73921E-02   0.56965E-01   0.00000E+00
     196.22      58797.79         0.15852E-01   0.72011E-02   0.55616E-01   0.00000E+00
     196.22      58838.11         0.15471E-01   0.70192E-02   0.54331E-01   0.00000E+00
     196.22      58878.44         0.15107E-01   0.68460E-02   0.53104E-01   0.00000E+00
     196.22      58918.77         0.14760E-01   0.66812E-02   0.51932E-01   0.00000E+00
     196.22      58959.10         0.14427E-01   0.65237E-02   0.50805E-01   0.00000E+00
     196.22      58999.43         0.14106E-01   0.63726E-02   0.49714E-01   0.00000E+00
     196.22      59039.75         0.13794E-01   0.62264E-02   0.48648E-01   0.00000E+00
     196.22      59080.08         0.13489E-01   0.60843E-02   0.47601E-01   0.00000E+00
     196.22      59120.41         0.13189E-01   0.59452E-02   0.46566E-01   0.00000E+00
     196.22      59160.74         0.12893E-01   0.58087E-02   0.45541E-01   0.00000E+00
     196.22      59201.06         0.12600E-01   0.56743E-02   0.44523E-01   0.00000E+00
     196.22      59241.39         0.12311E-01   0.55418E-02   0.43514E-01   0.00000E+00
     196.22      59281.72         0.12025E-01   0.54113E-02   0.42514E-01   0.00000E+00
     196.22      59322.05         0.11742E-01   0.52828E-02   0.41525E-01   0.00000E+00
     196.22      59362.37         0.11465E-01   0.51566E-02   0.40551E-01   0.00000E+00
     196.22      59402.70         0.11192E-01   0.50330E-02   0.39592E-01   0.00000E+00
     196.22      59443.03         0.10925E-01   0.49122E-02   0.38655E-01   0.00000E+00
     196.22      59483.36         0.10665E-01   0.47947E-02   0.37740E-01   0.00000E+00
     196.22      59523.69         0.10413E-01   0.46804E-02   0.36851E-01   0.00000E+00
     196.22      59564.01         0.10168E-01   0.45696E-02   0.35990E-01   0.00000E+00
     196.22      59604.34         0.99312E-02   0.44624E-02   0.35157E-01   0.00000E+00
     196.22      59644.67         0.97021E-02   0.43585E-02   0.34352E-01   0.00000E+00
     196.22      59685.00         0.94802E-02   0.42577E-02   0.33573E-01   0.00000E+00
     196.22      59725.32         0.92649E-02   0.41597E-02   0.32819E-01   0.00000E+00
     196.22      59765.65         0.90556E-02   0.40641E-02   0.32088E-01   0.00000E+00
     196.22      59805.98         0.88513E-02   0.39706E-02   0.31376E-01   0.00000E+00
     196.22      59846.31         0.86513E-02   0.38787E-02   0.30681E-01   0.00000E+00
     196.22      59886.63         0.84550E-02   0.37882E-02   0.30001E-01   0.00000E+00
     196.22      59926.96         0.82620E-02   0.36988E-02   0.29334E-01   0.00000E+00
     196.22      59967.29         0.80718E-02   0.36105E-02   0.28680E-01   0.00000E+00
     196.22      60007.62         0.78849E-02   0.35233E-02   0.28039E-01   0.00000E+00
     196.22      60047.95         0.77011E-02   0.34373E-02   0.27410E-01   0.00000E+00
     196.22      60088.27         0.75205E-02   0.33525E-02   0.26794E-01   0.00000E+00
     196.22      60128.60         0.73436E-02   0.32692E-02   0.26192E-01   0.00000E+00
     196.22      60168.93         0.71706E-02   0.31875E-02   0.25605E-01   0.00000E+00
     196.22      60209.26         0.70014E-02   0.31075E-02   0.25032E-01   0.00000E+00
     196.22      60249.58         0.68368E-02   0.30294E-02   0.24476E-01   0.00000E+00
     196.22      60289.91         0.66767E-02   0.29533E-02   0.23936E-01   0.00000E+00
     196.22      60330.24         0.65214E-02   0.28795E-02   0.23412E-01   0.00000E+00
     196.22      60370.57         0.63710E-02   0.28079E-02   0.22905E-01   0.00000E+00
     196.22      60410.89         0.62252E-02   0.27385E-02   0.22414E-01   0.00000E+00
     196.22      60451.22         0.60842E-02   0.26714E-02   0.21939E-01   0.00000E+00
     196.22      60491.55         0.59475E-02   0.26064E-02   0.21478E-01   0.00000E+00
     196.22      60531.88         0.58148E-02   0.25434E-02   0.21030E-01   0.00000E+00
     196.22      60572.21         0.56858E-02   0.24823E-02   0.20594E-01   0.00000E+00
     196.22      60612.53         0.55602E-02   0.24229E-02   0.20169E-01   0.00000E+00
     196.22      60652.86         0.54377E-02   0.23650E-02   0.19753E-01   0.00000E+00
     196.22      60693.19         0.53179E-02   0.23086E-02   0.19346E-01   0.00000E+00
     196.22      60733.52         0.52008E-02   0.22536E-02   0.18947E-01   0.00000E+00
     196.22      60773.84         0.50863E-02   0.21999E-02   0.18555E-01   0.00000E+00
     196.22      60814.17         0.49741E-02   0.21474E-02   0.18172E-01   0.00000E+00
     196.22      60854.50         0.48643E-02   0.20961E-02   0.17796E-01   0.00000E+00
     196.22      60894.83         0.47566E-02   0.20459E-02   0.17426E-01   0.00000E+00
     196.22      60935.15         0.46516E-02   0.19969E-02   0.17066E-01   0.00000E+00
     196.22      60975.48         0.45487E-02   0.19490E-02   0.16712E-01   0.00000E+00
     196.22      61015.81         0.44483E-02   0.19023E-02   0.16367E-01   0.00000E+00
     196.22      61056.14         0.43502E-02   0.18567E-02   0.16029E-01   0.00000E+00
     196.22      61096.47         0.42547E-02   0.18124E-02   0.15701E-01   0.00000E+00
     196.22      61136.79         0.41615E-02   0.17690E-02   0.15380E-01   0.00000E+00
     196.22      61177.12         0.40708E-02   0.17268E-02   0.15068E-01   0.00000E+00
     196.22      61217.45         0.39824E-02   0.16857E-02   0.14764E-01   0.00000E+00
     196.22      61257.78         0.38963E-02   0.16456E-02   0.14469E-01   0.00000E+00
     196.22      61298.10         0.38123E-02   0.16065E-02   0.14181E-01   0.00000E+00
     196.22      61338.43         0.37304E-02   0.15682E-02   0.13900E-01   0.00000E+00
     196.22      61378.76         0.36503E-02   0.15308E-02   0.13625E-01   0.00000E+00
     196.22      61419.09         0.35721E-02   0.14942E-02   0.13358E-01   0.00000E+00
     196.22      61459.41         0.34955E-02   0.14583E-02   0.13096E-01   0.00000E+00
     196.22      61499.74         0.34206E-02   0.14232E-02   0.12841E-01   0.00000E+00
     196.22      61540.07         0.33473E-02   0.13887E-02   0.12591E-01   0.00000E+00
     196.22      61580.40         0.32754E-02   0.13548E-02   0.12347E-01   0.00000E+00
     196.22      61620.73         0.32050E-02   0.13216E-02   0.12108E-01   0.00000E+00
     196.22      61661.05         0.31362E-02   0.12891E-02   0.11874E-01   0.00000E+00
     196.22      61701.38         0.30689E-02   0.12573E-02   0.11646E-01   0.00000E+00
     196.22      61741.71         0.30029E-02   0.12260E-02   0.11423E-01   0.00000E+00
     196.22      61782.04         0.29385E-02   0.11954E-02   0.11206E-01   0.00000E+00
     196.22      61822.36         0.28757E-02   0.11656E-02   0.10994E-01   0.00000E+00
     196.22      61862.69         0.28143E-02   0.11364E-02   0.10787E-01   0.00000E+00
     196.22      61903.02         0.27545E-02   0.11079E-02   0.10585E-01   0.00000E+00
     196.22      61943.35         0.26961E-02   0.10801E-02   0.10388E-01   0.00000E+00
     196.22      61983.67         0.26392E-02   0.10530E-02   0.10197E-01   0.00000E+00
     196.22      62024.00         0.25838E-02   0.10266E-02   0.10010E-01   0.00000E+00
     196.22      62064.33         0.25297E-02   0.10009E-02   0.98281E-02   0.00000E+00
     196.22      62104.66         0.24769E-02   0.97573E-03   0.96505E-02   0.00000E+00
     196.22      62144.99         0.24255E-02   0.95124E-03   0.94771E-02   0.00000E+00
     196.22      62185.31         0.23752E-02   0.92734E-03   0.93077E-02   0.00000E+00
     196.22      62225.64         0.23261E-02   0.90402E-03   0.91422E-02   0.00000E+00
     196.22      62265.97         0.22782E-02   0.88125E-03   0.89803E-02   0.00000E+00
     196.22      62306.30         0.22313E-02   0.85902E-03   0.88220E-02   0.00000E+00
     196.22      62346.62         0.21855E-02   0.83731E-03   0.86671E-02   0.00000E+00
     196.22      62386.95         0.21407E-02   0.81610E-03   0.85156E-02   0.00000E+00
     196.22      62427.28         0.20970E-02   0.79537E-03   0.83673E-02   0.00000E+00
     196.22      62467.61         0.20541E-02   0.77511E-03   0.82222E-02   0.00000E+00
     196.22      62507.93         0.20122E-02   0.75532E-03   0.80803E-02   0.00000E+00
     196.22      62548.26         0.19713E-02   0.73597E-03   0.79415E-02   0.00000E+00
     196.22      62588.59         0.19313E-02   0.71706E-03   0.78057E-02   0.00000E+00
     196.22      62628.92         0.18922E-02   0.69859E-03   0.76731E-02   0.00000E+00
     196.22      62669.25         0.18540E-02   0.68054E-03   0.75435E-02   0.00000E+00
     196.22      62709.57         0.18166E-02   0.66290E-03   0.74168E-02   0.00000E+00
     196.22      62749.90         0.17801E-02   0.64565E-03   0.72930E-02   0.00000E+00
     196.22      62790.23         0.17445E-02   0.62880E-03   0.71721E-02   0.00000E+00
     196.22      62830.56         0.17096E-02   0.61232E-03   0.70540E-02   0.00000E+00
     196.22      62870.88         0.16755E-02   0.59621E-03   0.69386E-02   0.00000E+00
     196.22      62911.21         0.16422E-02   0.58045E-03   0.68258E-02   0.00000E+00
     196.22      62951.54         0.16097E-02   0.56504E-03   0.67156E-02   0.00000E+00
     196.22      62991.87         0.15778E-02   0.54995E-03   0.66079E-02   0.00000E+00
     196.22      63032.20         0.15467E-02   0.53519E-03   0.65026E-02   0.00000E+00
     196.22      63072.52         0.15162E-02   0.52073E-03   0.63996E-02   0.00000E+00
     196.22      63112.85         0.14864E-02   0.50659E-03   0.62990E-02   0.00000E+00
     196.22      63153.18         0.14573E-02   0.49274E-03   0.62005E-02   0.00000E+00
     196.22      63193.51         0.14287E-02   0.47918E-03   0.61043E-02   0.00000E+00
     196.22      63233.83         0.14008E-02   0.46591E-03   0.60102E-02   0.00000E+00
     196.22      63274.16         0.13735E-02   0.45292E-03   0.59183E-02   0.00000E+00
     196.22      63314.49         0.13468E-02   0.44020E-03   0.58283E-02   0.00000E+00
     196.22      63354.82         0.13207E-02   0.42776E-03   0.57404E-02   0.00000E+00
     196.22      63395.14         0.12952E-02   0.41560E-03   0.56546E-02   0.00000E+00
     196.22      63435.47         0.12703E-02   0.40371E-03   0.55707E-02   0.00000E+00
     196.22      63475.80         0.12459E-02   0.39207E-03   0.54887E-02   0.00000E+00
     196.22      63516.13         0.12220E-02   0.38071E-03   0.54086E-02   0.00000E+00
     196.22      63556.46         0.11987E-02   0.36959E-03   0.53303E-02   0.00000E+00
     196.22      63596.78         0.11760E-02   0.35873E-03   0.52538E-02   0.00000E+00
     196.22      63637.11         0.11538E-02   0.34812E-03   0.51791E-02   0.00000E+00
     196.22      63677.44         0.11320E-02   0.33775E-03   0.51061E-02   0.00000E+00
     196.22      63717.77         0.11108E-02   0.32763E-03   0.50347E-02   0.00000E+00
     196.22      63758.09         0.10901E-02   0.31773E-03   0.49650E-02   0.00000E+00
     196.22      63798.42         0.10698E-02   0.30806E-03   0.48968E-02   0.00000E+00
     196.22      63838.75         0.10500E-02   0.29861E-03   0.48301E-02   0.00000E+00
     196.22      63879.08         0.10306E-02   0.28938E-03   0.47649E-02   0.00000E+00
     196.22      63919.40         0.10117E-02   0.28037E-03   0.47012E-02   0.00000E+00
     196.22      63959.73         0.99316E-03   0.27156E-03   0.46389E-02   0.00000E+00
     196.22      64000.06         0.97507E-03   0.26295E-03   0.45779E-02   0.00000E+00
     196.22      64040.39         0.95740E-03   0.25454E-03   0.45184E-02   0.00000E+00
     196.22      64080.72         0.94013E-03   0.24633E-03   0.44601E-02   0.00000E+00
     196.22      64121.04         0.92325E-03   0.23830E-03   0.44032E-02   0.00000E+00
     196.22      64161.37         0.90676E-03   0.23046E-03   0.43476E-02   0.00000E+00
     196.22      64201.70         0.89064E-03   0.22281E-03   0.42932E-02   0.00000E+00
     196.22      64242.03         0.87491E-03   0.21533E-03   0.42402E-02   0.00000E+00
     196.22      64282.35         0.85953E-03   0.20803E-03   0.41883E-02   0.00000E+00
     196.22      64322.68         0.84452E-03   0.20089E-03   0.41376E-02   0.00000E+00
     196.22      64363.01         0.82985E-03   0.19393E-03   0.40881E-02   0.00000E+00
     196.22      64403.34         0.81553E-03   0.18713E-03   0.40397E-02   0.00000E+00
     196.22      64443.66         0.80155E-03   0.18049E-03   0.39926E-02   0.00000E+00
     196.22      64483.99         0.78790E-03   0.17400E-03   0.39465E-02   0.00000E+00
     196.22      64524.32         0.77457E-03   0.16768E-03   0.39015E-02   0.00000E+00
     196.22      64564.65         0.76156E-03   0.16150E-03   0.38576E-02   0.00000E+00
     196.22      64604.98         0.74887E-03   0.15548E-03   0.38147E-02   0.00000E+00
     196.22      64645.30         0.73648E-03   0.14960E-03   0.37728E-02   0.00000E+00
     196.22      64685.63         0.72439E-03   0.14386E-03   0.37320E-02   0.00000E+00
     196.22      64725.96         0.71260E-03   0.13826E-03   0.36922E-02   0.00000E+00
     196.22      64766.29         0.70110E-03   0.13281E-03   0.36533E-02   0.00000E+00
     196.22      64806.61         0.68989E-03   0.12749E-03   0.36154E-02   0.00000E+00
     196.22      64846.94         0.67896E-03   0.12230E-03   0.35785E-02   0.00000E+00
     196.22      64887.27         0.66830E-03   0.11726E-03   0.35425E-02   0.00000E+00
     196.22      64927.60         0.65792E-03   0.11234E-03   0.35073E-02   0.00000E+00
     196.22      64967.92         0.64781E-03   0.10755E-03   0.34732E-02   0.00000E+00
     196.22      65008.25         0.63797E-03   0.10289E-03   0.34398E-02   0.00000E+00
     196.22      65048.58         0.62838E-03   0.98348E-04   0.34074E-02   0.00000E+00
     196.22      65088.91         0.61906E-03   0.93937E-04   0.33758E-02   0.00000E+00
     196.22      65129.24         0.60999E-03   0.89648E-04   0.33450E-02   0.00000E+00
     196.22      65169.56         0.60117E-03   0.85480E-04   0.33151E-02   0.00000E+00
     196.22      65209.89         0.59259E-03   0.81431E-04   0.32860E-02   0.00000E+00
     196.22      65250.22         0.58425E-03   0.77499E-04   0.32577E-02   0.00000E+00
     196.22      65290.55         0.57616E-03   0.73684E-04   0.32302E-02   0.00000E+00
     196.22      65330.87         0.56830E-03   0.69983E-04   0.32035E-02   0.00000E+00
     196.22      65371.20         0.56067E-03   0.66396E-04   0.31775E-02   0.00000E+00
     196.22      65411.53         0.55326E-03   0.62919E-04   0.31522E-02   0.00000E+00
     196.22      65451.86         0.54609E-03   0.59553E-04   0.31277E-02   0.00000E+00
     196.22      65492.18         0.53913E-03   0.56294E-04   0.31040E-02   0.00000E+00
     196.22      65532.51         0.53240E-03   0.53145E-04   0.30809E-02   0.00000E+00
     196.22      65572.84         0.52588E-03   0.50099E-04   0.30586E-02   0.00000E+00
     196.22      65613.17         0.51957E-03   0.47158E-04   0.30369E-02   0.00000E+00
     196.22      65653.50         0.51347E-03   0.44320E-04   0.30160E-02   0.00000E+00
     196.22      65693.82         0.50759E-03   0.41585E-04   0.29957E-02   0.00000E+00
     196.22      65734.15         0.50190E-03   0.38949E-04   0.29761E-02   0.00000E+00
     196.22      65774.48         0.49642E-03   0.36415E-04   0.29572E-02   0.00000E+00
     196.22      65814.81         0.49114E-03   0.33978E-04   0.29389E-02   0.00000E+00
     196.22      65855.13         0.48607E-03   0.31639E-04   0.29213E-02   0.00000E+00
     196.22      65895.46         0.48119E-03   0.29396E-04   0.29044E-02   0.00000E+00
     196.22      65935.79         0.47650E-03   0.27249E-04   0.28880E-02   0.00000E+00
     196.22      65976.12         0.47200E-03   0.25197E-04   0.28723E-02   0.00000E+00
     196.22      66016.44         0.46770E-03   0.23239E-04   0.28573E-02   0.00000E+00
     196.22      66056.77         0.46359E-03   0.21374E-04   0.28428E-02   0.00000E+00
     196.22      66097.10         0.45966E-03   0.19601E-04   0.28290E-02   0.00000E+00
     196.22      66137.43         0.45592E-03   0.17920E-04   0.28157E-02   0.00000E+00
     196.22      66177.76         0.45237E-03   0.16330E-04   0.28031E-02   0.00000E+00
     196.22      66218.08         0.44899E-03   0.14830E-04   0.27910E-02   0.00000E+00
     196.22      66258.41         0.44580E-03   0.13420E-04   0.27796E-02   0.00000E+00
     196.22      66298.74         0.44279E-03   0.12099E-04   0.27688E-02   0.00000E+00
     196.22      66339.07         0.43997E-03   0.10867E-04   0.27585E-02   0.00000E+00
     196.22      66379.39         0.43732E-03   0.97221E-05   0.27488E-02   0.00000E+00
     196.22      66419.72         0.43484E-03   0.86654E-05   0.27397E-02   0.00000E+00
     196.22      66460.05         0.43254E-03   0.76961E-05   0.27312E-02   0.00000E+00
     196.22      66500.38         0.43042E-03   0.68131E-05   0.27232E-02   0.00000E+00
     196.22      66540.71         0.42847E-03   0.60169E-05   0.27158E-02   0.00000E+00
     196.22      66581.03         0.42670E-03   0.53067E-05   0.27089E-02   0.00000E+00
     196.22      66621.36         0.42510E-03   0.46820E-05   0.27027E-02   0.00000E+00
     196.22      66661.69         0.42366E-03   0.41429E-05   0.26969E-02   0.00000E+00
     196.22      66702.02         0.42240E-03   0.36890E-05   0.26917E-02   0.00000E+00
     196.22      66742.34         0.42131E-03   0.33199E-05   0.26871E-02   0.00000E+00
     196.22      66782.67         0.42040E-03   0.30355E-05   0.26830E-02   0.00000E+00
     196.22      66823.00         0.41965E-03   0.28356E-05   0.26795E-02   0.00000E+00
     196.22      66863.33         0.41906E-03   0.27201E-05   0.26765E-02   0.00000E+00
     196.22      66903.65         0.41865E-03   0.26888E-05   0.26741E-02   0.00000E+00
     196.22      66943.98         0.41841E-03   0.27416E-05   0.26722E-02   0.00000E+00
     196.22      66984.31         0.41833E-03   0.28784E-05   0.26708E-02   0.00000E+00
     196.22      67024.64         0.41842E-03   0.30992E-05   0.26699E-02   0.00000E+00
     196.22      67064.97         0.41869E-03   0.34039E-05   0.26697E-02   0.00000E+00
     196.22      67105.29         0.41911E-03   0.37928E-05   0.26699E-02   0.00000E+00
     196.22      67145.62         0.41971E-03   0.42654E-05   0.26707E-02   0.00000E+00
     196.22      67185.95         0.42047E-03   0.48223E-05   0.26720E-02   0.00000E+00
     196.22      67226.28         0.42140E-03   0.54630E-05   0.26739E-02   0.00000E+00
     196.22      67266.60         0.42250E-03   0.61882E-05   0.26763E-02   0.00000E+00
     196.22      67306.93         0.42377E-03   0.69982E-05   0.26792E-02   0.00000E+00
     196.22      67347.26         0.42520E-03   0.78924E-05   0.26827E-02   0.00000E+00
     196.22      67387.59         0.42680E-03   0.88715E-05   0.26867E-02   0.00000E+00
     196.22      67427.91         0.42857E-03   0.99359E-05   0.26912E-02   0.00000E+00
     196.22      67468.24         0.43052E-03   0.11085E-04   0.26963E-02   0.00000E+00
     196.22      67508.57         0.43263E-03   0.12321E-04   0.27020E-02   0.00000E+00
     196.22      67548.90         0.43491E-03   0.13642E-04   0.27082E-02   0.00000E+00
     196.22      67589.23         0.43736E-03   0.15050E-04   0.27149E-02   0.00000E+00
     196.22      67629.55         0.43999E-03   0.16544E-04   0.27222E-02   0.00000E+00
     196.22      67669.88         0.44279E-03   0.18126E-04   0.27300E-02   0.00000E+00
     196.22      67710.21         0.44576E-03   0.19796E-04   0.27384E-02   0.00000E+00
     196.22      67750.54         0.44891E-03   0.21553E-04   0.27473E-02   0.00000E+00
     196.22      67790.86         0.45224E-03   0.23400E-04   0.27568E-02   0.00000E+00
     196.22      67831.19         0.45574E-03   0.25335E-04   0.27669E-02   0.00000E+00
     196.22      67871.52         0.45941E-03   0.27360E-04   0.27775E-02   0.00000E+00
     196.22      67911.85         0.46327E-03   0.29475E-04   0.27887E-02   0.00000E+00
     196.22      67952.17         0.46730E-03   0.31682E-04   0.28004E-02   0.00000E+00
     196.22      67992.50         0.47152E-03   0.33981E-04   0.28128E-02   0.00000E+00
     196.22      68032.83         0.47593E-03   0.36371E-04   0.28257E-02   0.00000E+00
     196.22      68073.16         0.48051E-03   0.38856E-04   0.28392E-02   0.00000E+00
     196.22      68113.49         0.48528E-03   0.41434E-04   0.28533E-02   0.00000E+00
     196.22      68153.81         0.49024E-03   0.44106E-04   0.28680E-02   0.00000E+00
     196.22      68194.14         0.49539E-03   0.46874E-04   0.28833E-02   0.00000E+00
     196.22      68234.47         0.50072E-03   0.49738E-04   0.28992E-02   0.00000E+00
     196.22      68274.80         0.50625E-03   0.52700E-04   0.29157E-02   0.00000E+00
     196.22      68315.12         0.51198E-03   0.55760E-04   0.29328E-02   0.00000E+00
     196.22      68355.45         0.51790E-03   0.58919E-04   0.29506E-02   0.00000E+00
     196.22      68395.78         0.52401E-03   0.62178E-04   0.29689E-02   0.00000E+00
     196.22      68436.11         0.53033E-03   0.65538E-04   0.29879E-02   0.00000E+00
     196.22      68476.43         0.53684E-03   0.69002E-04   0.30076E-02   0.00000E+00
     196.22      68516.76         0.54357E-03   0.72568E-04   0.30279E-02   0.00000E+00
     196.22      68557.09         0.55049E-03   0.76237E-04   0.30488E-02   0.00000E+00
     196.22      68597.42         0.55763E-03   0.80014E-04   0.30704E-02   0.00000E+00
     196.22      68637.75         0.56498E-03   0.83898E-04   0.30927E-02   0.00000E+00
     196.22      68678.07         0.57253E-03   0.87889E-04   0.31156E-02   0.00000E+00
     196.22      68718.40         0.58031E-03   0.91990E-04   0.31392E-02   0.00000E+00
     196.22      68758.73         0.58831E-03   0.96202E-04   0.31635E-02   0.00000E+00
     196.22      68799.06         0.59653E-03   0.10053E-03   0.31886E-02   0.00000E+00
     196.22      68839.38         0.60497E-03   0.10496E-03   0.32143E-02   0.00000E+00
     196.22      68879.71         0.61364E-03   0.10952E-03   0.32408E-02   0.00000E+00
     196.22      68920.04         0.62254E-03   0.11419E-03   0.32680E-02   0.00000E+00
     196.22      68960.37         0.63167E-03   0.11897E-03   0.32959E-02   0.00000E+00
     196.22      69000.69         0.64104E-03   0.12388E-03   0.33246E-02   0.00000E+00
     196.22      69041.02         0.65065E-03   0.12891E-03   0.33540E-02   0.00000E+00
     196.22      69081.35         0.66050E-03   0.13407E-03   0.33842E-02   0.00000E+00
     196.22      69121.68         0.67060E-03   0.13934E-03   0.34152E-02   0.00000E+00
     196.22      69162.01         0.68095E-03   0.14475E-03   0.34470E-02   0.00000E+00
     196.22      69202.33         0.69156E-03   0.15028E-03   0.34796E-02   0.00000E+00
     196.22      69242.66         0.70242E-03   0.15595E-03   0.35130E-02   0.00000E+00
     196.22      69282.99         0.71355E-03   0.16175E-03   0.35473E-02   0.00000E+00
     196.22      69323.32         0.72493E-03   0.16768E-03   0.35824E-02   0.00000E+00
     196.22      69363.64         0.73659E-03   0.17375E-03   0.36183E-02   0.00000E+00
     196.22      69403.97         0.74853E-03   0.17995E-03   0.36551E-02   0.00000E+00
     196.22      69444.30         0.76074E-03   0.18630E-03   0.36928E-02   0.00000E+00
     196.22      69484.63         0.77324E-03   0.19279E-03   0.37314E-02   0.00000E+00
     196.22      69524.95         0.78603E-03   0.19943E-03   0.37710E-02   0.00000E+00
     196.22      69565.28         0.79911E-03   0.20622E-03   0.38114E-02   0.00000E+00
     196.22      69605.61         0.81248E-03   0.21315E-03   0.38528E-02   0.00000E+00
     196.22      69645.94         0.82616E-03   0.22024E-03   0.38952E-02   0.00000E+00
     196.22      69686.27         0.84015E-03   0.22749E-03   0.39385E-02   0.00000E+00
     196.22      69726.59         0.85445E-03   0.23489E-03   0.39829E-02   0.00000E+00
     196.22      69766.92         0.86907E-03   0.24245E-03   0.40283E-02   0.00000E+00
     196.22      69807.25         0.88401E-03   0.25018E-03   0.40746E-02   0.00000E+00
     196.22      69847.58         0.89929E-03   0.25808E-03   0.41221E-02   0.00000E+00
     196.22      69887.90         0.91490E-03   0.26614E-03   0.41706E-02   0.00000E+00
     196.22      69928.23         0.93086E-03   0.27438E-03   0.42202E-02   0.00000E+00
     196.22      69968.56         0.94716E-03   0.28279E-03   0.42709E-02   0.00000E+00
     196.22      70008.89         0.96382E-03   0.29138E-03   0.43228E-02   0.00000E+00
     196.22      70049.21         0.98084E-03   0.30016E-03   0.43758E-02   0.00000E+00
     196.22      70089.54         0.99823E-03   0.30912E-03   0.44300E-02   0.00000E+00
     196.22      70129.87         0.10160E-02   0.31827E-03   0.44854E-02   0.00000E+00
     196.22      70170.20         0.10341E-02   0.32761E-03   0.45419E-02   0.00000E+00
     196.22      70210.53         0.10527E-02   0.33714E-03   0.45998E-02   0.00000E+00
     196.22      70250.85         0.10716E-02   0.34688E-03   0.46589E-02   0.00000E+00
     196.22      70291.18         0.10909E-02   0.35682E-03   0.47194E-02   0.00000E+00
     196.22      70331.51         0.11107E-02   0.36697E-03   0.47811E-02   0.00000E+00
     196.22      70371.84         0.11309E-02   0.37734E-03   0.48442E-02   0.00000E+00
     196.22      70412.16         0.11515E-02   0.38791E-03   0.49087E-02   0.00000E+00
     196.22      70452.49         0.11725E-02   0.39871E-03   0.49746E-02   0.00000E+00
     196.22      70492.82         0.11940E-02   0.40973E-03   0.50419E-02   0.00000E+00
     196.22      70533.15         0.12160E-02   0.42098E-03   0.51107E-02   0.00000E+00
     196.22      70573.48         0.12384E-02   0.43247E-03   0.51810E-02   0.00000E+00
     196.22      70613.80         0.12613E-02   0.44419E-03   0.52527E-02   0.00000E+00
     196.22      70654.13         0.12847E-02   0.45616E-03   0.53261E-02   0.00000E+00
     196.22      70694.46         0.13085E-02   0.46837E-03   0.54011E-02   0.00000E+00
     196.22      70734.79         0.13329E-02   0.48084E-03   0.54777E-02   0.00000E+00
     196.22      70775.11         0.13578E-02   0.49357E-03   0.55559E-02   0.00000E+00
     196.22      70815.44         0.13833E-02   0.50656E-03   0.56359E-02   0.00000E+00
     196.22      70855.77         0.14092E-02   0.51982E-03   0.57176E-02   0.00000E+00
     196.22      70896.10         0.14358E-02   0.53336E-03   0.58011E-02   0.00000E+00
     196.22      70936.42         0.14628E-02   0.54717E-03   0.58863E-02   0.00000E+00
     196.22      70976.75         0.14905E-02   0.56128E-03   0.59735E-02   0.00000E+00
     196.22      71017.08         0.15187E-02   0.57568E-03   0.60626E-02   0.00000E+00
     196.22      71057.41         0.15476E-02   0.59038E-03   0.61535E-02   0.00000E+00
     196.22      71097.74         0.15771E-02   0.60539E-03   0.62465E-02   0.00000E+00
     196.22      71138.06         0.16072E-02   0.62070E-03   0.63415E-02   0.00000E+00
     196.22      71178.39         0.16379E-02   0.63635E-03   0.64387E-02   0.00000E+00
     196.22      71218.72         0.16693E-02   0.65231E-03   0.65379E-02   0.00000E+00
     196.22      71259.05         0.17014E-02   0.66861E-03   0.66393E-02   0.00000E+00
     196.22      71299.37         0.17342E-02   0.68526E-03   0.67429E-02   0.00000E+00
     196.22      71339.70         0.17676E-02   0.70225E-03   0.68489E-02   0.00000E+00
     196.22      71380.03         0.18018E-02   0.71961E-03   0.69572E-02   0.00000E+00
     196.22      71420.36         0.18368E-02   0.73732E-03   0.70678E-02   0.00000E+00
     196.22      71460.68         0.18725E-02   0.75542E-03   0.71809E-02   0.00000E+00
     196.22      71501.01         0.19089E-02   0.77389E-03   0.72965E-02   0.00000E+00
     196.22      71541.34         0.19462E-02   0.79276E-03   0.74148E-02   0.00000E+00
     196.22      71581.67         0.19842E-02   0.81203E-03   0.75356E-02   0.00000E+00
     196.22      71622.00         0.20231E-02   0.83171E-03   0.76591E-02   0.00000E+00
     196.22      71662.32         0.20629E-02   0.85181E-03   0.77855E-02   0.00000E+00
     196.22      71702.65         0.21035E-02   0.87234E-03   0.79146E-02   0.00000E+00
     196.22      71742.98         0.21450E-02   0.89331E-03   0.80467E-02   0.00000E+00
     196.22      71783.31         0.21874E-02   0.91473E-03   0.81817E-02   0.00000E+00
     196.22      71823.63         0.22308E-02   0.93662E-03   0.83198E-02   0.00000E+00
